1pctl,10pctl,50pctl,90pct,99pct,stddev,op,op,op,op,op,op,op,op,op,op,op,op,op,op,op
7.44925e-05,7.46452e-05,7.47553e-05,7.48794e-05,7.50912e-05,1.12141e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.43694e-05,7.44069e-05,7.45375e-05,7.48213e-05,7.74925e-05,7.04799e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.29541e-05,7.30405e-05,7.32176e-05,7.34443e-05,7.40785e-05,1.8411e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.27535e-05,7.29623e-05,7.31424e-05,7.34152e-05,7.39519e-05,2.02654e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.28218e-05,7.29338e-05,7.30779e-05,7.32976e-05,7.3593e-05,1.55081e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.4501e-05,7.45961e-05,7.47372e-05,7.49576e-05,7.50317e-05,1.27673e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.45277e-05,7.46137e-05,7.48165e-05,7.49604e-05,7.52195e-05,1.3581e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.40106e-05,7.42138e-05,7.44201e-05,7.46867e-05,7.48037e-05,1.79919e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.29323e-05,7.30701e-05,7.33262e-05,7.3441e-05,7.35351e-05,1.32887e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.31244e-05,7.32352e-05,7.33792e-05,7.35856e-05,7.37945e-05,1.30808e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.31246e-05,7.32127e-05,7.33564e-05,7.35282e-05,7.35835e-05,1.15677e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.38711e-05,7.3985e-05,7.41443e-05,7.43062e-05,7.43954e-05,1.18029e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.18062e-05,7.20072e-05,7.22028e-05,7.24193e-05,7.25005e-05,1.58736e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.08446e-05,7.09199e-05,7.10937e-05,7.12666e-05,7.14144e-05,1.29695e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.06625e-05,7.08055e-05,7.10148e-05,7.12402e-05,7.13114e-05,1.59118e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.07029e-05,7.08362e-05,7.1036e-05,7.13136e-05,7.16098e-05,1.89946e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.11418e-05,7.12331e-05,7.13649e-05,7.15576e-05,7.1692e-05,1.20414e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.46665e-05,7.47545e-05,7.48671e-05,7.50546e-05,7.52035e-05,1.10523e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.24272e-05,7.24747e-05,7.26063e-05,7.27206e-05,7.29301e-05,9.80126e-08,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.48019e-05,7.48985e-05,7.49924e-05,7.51602e-05,7.52397e-05,9.98998e-08,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.47773e-05,7.48636e-05,7.50163e-05,7.51721e-05,7.53655e-05,1.07432e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.25049e-05,7.25767e-05,7.2698e-05,7.28583e-05,7.30663e-05,1.13957e-07,start,Scatter,yl,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.37806e-05,7.39264e-05,7.41783e-05,7.44092e-05,7.44768e-05,1.80794e-07,start,Scatter,yl,PostRecv,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.27301e-05,7.28017e-05,7.29023e-05,7.3117e-05,7.33595e-05,1.34333e-07,start,Scatter,yl,PostRecv,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.26915e-05,7.27447e-05,7.28931e-05,7.30988e-05,7.32955e-05,1.30127e-07,start,Scatter,yl,PostRecv,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.27283e-05,7.2791e-05,7.29191e-05,7.30774e-05,7.33921e-05,1.3109e-07,start,Scatter,yl,PostRecv,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.43149e-05,7.44047e-05,7.45281e-05,7.47285e-05,7.51351e-05,1.49149e-07,start,Scatter,yl,PostRecv,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.43903e-05,7.44986e-05,7.466e-05,7.47448e-05,7.49324e-05,1.01019e-07,start,Scatter,yl,PostRecv,StreamWait-after-yl-b4-y,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.3544e-05,7.38447e-05,7.40334e-05,7.42582e-05,7.43971e-05,1.81808e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.26374e-05,7.27951e-05,7.28892e-05,7.30988e-05,7.33546e-05,1.3505e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.25914e-05,7.27047e-05,7.28912e-05,7.30835e-05,7.33847e-05,1.55289e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.25805e-05,7.28557e-05,7.29918e-05,7.31393e-05,7.32373e-05,1.24066e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.42756e-05,7.44124e-05,7.45161e-05,7.46509e-05,7.4831e-05,1.10687e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.44234e-05,7.46015e-05,7.47269e-05,7.55053e-05,7.73886e-05,6.82883e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.39113e-05,7.4061e-05,7.43377e-05,7.47373e-05,7.50105e-05,2.30705e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.28749e-05,7.29789e-05,7.30898e-05,7.32744e-05,7.33933e-05,1.18557e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.28115e-05,7.28837e-05,7.30536e-05,7.32403e-05,7.3351e-05,1.25903e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.27163e-05,7.29272e-05,7.30833e-05,7.32632e-05,7.3431e-05,1.36055e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.43979e-05,7.4548e-05,7.46429e-05,7.47761e-05,7.49968e-05,1.13118e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.45764e-05,7.46162e-05,7.47894e-05,7.50336e-05,7.51767e-05,1.45303e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.39372e-05,7.41998e-05,7.4507e-05,7.46434e-05,7.48205e-05,1.82491e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.26473e-05,7.28783e-05,7.30797e-05,7.32997e-05,7.34404e-05,1.59136e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.2706e-05,7.28996e-05,7.3036e-05,7.32629e-05,7.33567e-05,1.40115e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.25657e-05,7.27693e-05,7.29395e-05,7.31559e-05,7.33319e-05,1.61061e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.44111e-05,7.4579e-05,7.46829e-05,7.47977e-05,7.50201e-05,1.02982e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.46028e-05,7.46985e-05,7.47844e-05,7.49586e-05,7.52542e-05,1.16343e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.38075e-05,7.40593e-05,7.44044e-05,7.46978e-05,7.47981e-05,2.44829e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.31156e-05,7.31846e-05,7.33999e-05,7.35453e-05,7.36246e-05,1.35838e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.3051e-05,7.31883e-05,7.33428e-05,7.35249e-05,7.36559e-05,1.29633e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.30588e-05,7.32044e-05,7.33415e-05,7.34692e-05,7.35707e-05,1.13882e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.38203e-05,7.39072e-05,7.40667e-05,7.42222e-05,7.46513e-05,1.46748e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.1754e-05,7.207e-05,7.22709e-05,7.25057e-05,7.25671e-05,1.76869e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.0916e-05,7.11026e-05,7.12655e-05,7.1411e-05,7.14858e-05,1.25817e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.0764e-05,7.08368e-05,7.10281e-05,7.12054e-05,7.14803e-05,1.62523e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.08056e-05,7.09175e-05,7.11569e-05,7.13911e-05,7.14544e-05,1.67193e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.09948e-05,7.10449e-05,7.11757e-05,7.13599e-05,7.14868e-05,1.11604e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.46241e-05,7.47297e-05,7.48312e-05,7.50433e-05,7.51745e-05,1.20198e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.24248e-05,7.2522e-05,7.26194e-05,7.27235e-05,7.28101e-05,8.38968e-08,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.48095e-05,7.48596e-05,7.49742e-05,7.51138e-05,7.52116e-05,9.93051e-08,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.47427e-05,7.48597e-05,7.49737e-05,7.5235e-05,7.60446e-05,1.95158e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.14459e-05,7.17247e-05,7.26794e-05,7.28713e-05,7.29955e-05,4.23125e-07,start,Scatter,yl,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.37e-05,7.39818e-05,7.42003e-05,7.44918e-05,7.47033e-05,1.98121e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.26388e-05,7.27463e-05,7.28914e-05,7.31816e-05,7.38781e-05,2.53567e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.25571e-05,7.26929e-05,7.28559e-05,7.30426e-05,7.33066e-05,1.42948e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.25705e-05,7.2706e-05,7.28439e-05,7.29837e-05,7.31936e-05,1.1973e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.43459e-05,7.44522e-05,7.45649e-05,7.46666e-05,7.47261e-05,8.60707e-08,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.44347e-05,7.45818e-05,7.47114e-05,7.48854e-05,7.52103e-05,1.3598e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.36528e-05,7.40028e-05,7.42486e-05,7.43859e-05,7.45764e-05,1.73362e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.27385e-05,7.28517e-05,7.2997e-05,7.31332e-05,7.32699e-05,1.16716e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.26565e-05,7.27949e-05,7.29275e-05,7.31192e-05,7.32505e-05,1.24299e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.2664e-05,7.28205e-05,7.29804e-05,7.31195e-05,7.32584e-05,1.13915e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.44044e-05,7.45029e-05,7.46463e-05,7.48379e-05,7.54705e-05,2.00253e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.45145e-05,7.46075e-05,7.47077e-05,7.48663e-05,7.50029e-05,1.02731e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.38607e-05,7.41634e-05,7.433e-05,7.45113e-05,7.45513e-05,1.55347e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.28412e-05,7.29155e-05,7.30629e-05,7.31891e-05,7.34348e-05,1.08269e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.27332e-05,7.28086e-05,7.29973e-05,7.31527e-05,7.3328e-05,1.25096e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,yl,StreamWait-after-yl-b4-y,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
